thoi_gian_KaNak,thoi_gian_AnKhe,Tổng lưu lượng xả (m³/s)[Thực tế],Lưu lượng đến hồ (m³/s),Sum_Mua
2019-11-23 17:00:00,2019-11-23 23:00:00,29.6,25.67,0.0
2019-11-24 00:00:00,2019-11-24 06:00:00,0.0,3.72,0.0
2019-11-24 01:00:00,2019-11-24 07:00:00,0.0,3.76,0.0
2019-11-24 02:00:00,2019-11-24 08:00:00,0.0,4.0,0.0
2019-11-24 03:00:00,2019-11-24 09:00:00,0.0,3.25,0.0
2019-11-24 04:00:00,2019-11-24 10:00:00,0.0,4.02,0.0
2019-11-24 05:00:00,2019-11-24 11:00:00,0.0,4.05,0.23999999463558197
2019-11-24 06:00:00,2019-11-24 12:00:00,0.0,2.76,0.0
2019-11-24 07:00:00,2019-11-24 13:00:00,0.0,4.07,0.0
2019-11-24 08:00:00,2019-11-24 14:00:00,0.0,4.04,0.0
2019-11-24 09:00:00,2019-11-24 15:00:00,0.0,2.67,0.0
2019-11-24 10:00:00,2019-11-24 16:00:00,0.0,4.06,0.0
2019-11-24 11:00:00,2019-11-24 17:00:00,0.0,4.03,0.0
2019-11-24 12:00:00,2019-11-24 18:00:00,0.0,2.58,0.0
2019-11-24 13:00:00,2019-11-24 19:00:00,0.0,4.08,0.0
2019-11-24 14:00:00,2019-11-24 20:00:00,0.0,2.35,0.0
2019-11-24 15:00:00,2019-11-24 21:00:00,0.0,2.37,0.0
2019-11-24 16:00:00,2019-11-24 22:00:00,0.0,2.33,0.0
2019-11-24 17:00:00,2019-11-24 23:00:00,0.0,2.38,0.0
2019-11-25 00:00:00,2019-11-25 06:00:00,0.0,2.63,0.0
2019-11-25 01:00:00,2019-11-25 07:00:00,0.0,2.63,0.0
2019-11-25 02:00:00,2019-11-25 08:00:00,0.0,5.88,0.0
2019-11-25 03:00:00,2019-11-25 09:00:00,0.0,10.56,0.0
2019-11-25 04:00:00,2019-11-25 10:00:00,0.0,10.56,0.0
2019-11-25 05:00:00,2019-11-25 11:00:00,0.0,10.56,0.0
2019-11-25 06:00:00,2019-11-25 12:00:00,0.0,11.35,0.0
2019-11-25 07:00:00,2019-11-25 13:00:00,0.0,18.33,0.0
2019-11-25 08:00:00,2019-11-25 14:00:00,23.2,25.0,0.0
2019-11-25 09:00:00,2019-11-25 15:00:00,29.6,31.67,0.0
2019-11-25 10:00:00,2019-11-25 16:00:00,29.6,35.02,0.0
2019-11-25 11:00:00,2019-11-25 17:00:00,29.6,35.42,0.0
2019-11-25 12:00:00,2019-11-25 18:00:00,29.6,33.22,0.0
2019-11-25 13:00:00,2019-11-25 19:00:00,29.6,32.22,0.0
2019-11-25 14:00:00,2019-11-25 20:00:00,29.6,31.89,0.0
2019-11-25 15:00:00,2019-11-25 21:00:00,29.6,32.14,0.0
2019-11-25 16:00:00,2019-11-25 22:00:00,29.6,31.65,0.0
2019-11-25 17:00:00,2019-11-25 23:00:00,29.6,31.24,0.0
2019-11-26 00:00:00,2019-11-26 06:00:00,0.0,1.92,0.0
2019-11-26 01:00:00,2019-11-26 07:00:00,0.0,2.08,0.0
2019-11-26 02:00:00,2019-11-26 08:00:00,0.0,1.53,0.23999999463558197
2019-11-26 03:00:00,2019-11-26 09:00:00,0.0,6.33,0.23999999463558197
2019-11-26 04:00:00,2019-11-26 10:00:00,0.0,6.33,0.0
2019-11-26 05:00:00,2019-11-26 11:00:00,0.0,8.89,0.25
2019-11-26 06:00:00,2019-11-26 12:00:00,0.0,14.67,0.23999999463558197
2019-11-26 07:00:00,2019-11-26 13:00:00,0.0,17.56,0.47999998927116394
2019-11-26 08:00:00,2019-11-26 14:00:00,27.6,21.33,0.47999998927116394
2019-11-26 09:00:00,2019-11-26 15:00:00,29.6,28.0,0.0
2019-11-26 10:00:00,2019-11-26 16:00:00,29.6,34.67,0.0
2019-11-26 11:00:00,2019-11-26 17:00:00,29.6,33.75,0.0
2019-11-26 12:00:00,2019-11-26 18:00:00,29.6,33.89,0.0
2019-11-26 13:00:00,2019-11-26 19:00:00,29.6,34.67,0.0
2019-11-26 14:00:00,2019-11-26 20:00:00,29.6,32.62,0.0
2019-11-26 15:00:00,2019-11-26 21:00:00,29.6,33.06,0.0
2019-11-26 16:00:00,2019-11-26 22:00:00,29.6,34.02,0.0
2019-11-26 17:00:00,2019-11-26 23:00:00,29.6,34.87,0.0
2019-11-27 00:00:00,2019-11-27 06:00:00,18.7,20.87,0.7300000190734863
2019-11-27 01:00:00,2019-11-27 07:00:00,0.0,12.52,0.0
2019-11-27 02:00:00,2019-11-27 08:00:00,0.0,7.56,11.110000357031822
2019-11-27 03:00:00,2019-11-27 09:00:00,0.0,6.33,0.0
2019-11-27 04:00:00,2019-11-27 10:00:00,0.0,6.73,0.0
2019-11-27 05:00:00,2019-11-27 11:00:00,0.0,8.79,0.0
2019-11-27 06:00:00,2019-11-27 12:00:00,0.0,13.56,0.23999999463558197
2019-11-27 07:00:00,2019-11-27 13:00:00,0.0,17.63,0.25
2019-11-27 08:00:00,2019-11-27 14:00:00,26.6,21.33,0.0
2019-11-27 09:00:00,2019-11-27 15:00:00,29.6,28.0,0.23999999463558197
2019-11-27 10:00:00,2019-11-27 16:00:00,29.6,34.67,0.0
2019-11-27 11:00:00,2019-11-27 17:00:00,29.6,35.22,0.0
2019-11-27 12:00:00,2019-11-27 18:00:00,29.6,35.72,0.0
2019-11-27 13:00:00,2019-11-27 19:00:00,29.6,35.22,0.0
2019-11-27 14:00:00,2019-11-27 20:00:00,29.6,36.18,0.0
2019-11-27 15:00:00,2019-11-27 21:00:00,29.6,35.71,0.0
2019-11-27 16:00:00,2019-11-27 22:00:00,29.6,36.85,1.4500000476837158
2019-11-27 17:00:00,2019-11-27 23:00:00,29.6,35.22,0.0
2019-11-28 00:00:00,2019-11-28 06:00:00,5.4,19.82,1.6900000274181366
2019-11-28 01:00:00,2019-11-28 07:00:00,0.0,11.36,0.47999998927116394
2019-11-28 02:00:00,2019-11-28 08:00:00,0.0,4.0,0.9700000286102295
2019-11-28 03:00:00,2019-11-28 09:00:00,0.0,4.75,7.980000257492065
2019-11-28 04:00:00,2019-11-28 10:00:00,0.0,11.22,5.56000018119812
2019-11-28 05:00:00,2019-11-28 11:00:00,0.0,18.44,6.760000228881836
2019-11-28 06:00:00,2019-11-28 12:00:00,0.0,25.67,4.840000137686729
2019-11-28 07:00:00,2019-11-28 13:00:00,0.0,18.44,0.9600000232458115
2019-11-28 08:00:00,2019-11-28 14:00:00,0.0,18.44,0.7300000190734863
2019-11-28 09:00:00,2019-11-28 15:00:00,0.0,18.45,2.9000000208616257
2019-11-28 10:00:00,2019-11-28 16:00:00,0.0,25.67,0.9600000232458115
2019-11-28 11:00:00,2019-11-28 17:00:00,0.0,29.83,0.0
2019-11-28 12:00:00,2019-11-28 18:00:00,0.0,29.83,5.080000042915344
2019-11-28 13:00:00,2019-11-28 19:00:00,0.0,29.83,0.23999999463558197
2019-11-28 14:00:00,2019-11-28 20:00:00,0.0,35.48,0.47999998927116394
2019-11-28 15:00:00,2019-11-28 21:00:00,0.0,38.44,4.110000103712082
2019-11-28 16:00:00,2019-11-28 22:00:00,0.0,38.93,2.170000046491623
2019-11-28 17:00:00,2019-11-28 23:00:00,0.0,38.75,3.630000054836273
2019-11-29 00:00:00,2019-11-29 06:00:00,0.0,45.53,0.7199999839067459
2019-11-29 01:00:00,2019-11-29 07:00:00,0.0,42.89,2.180000051856041
2019-11-29 02:00:00,2019-11-29 08:00:00,0.0,39.83,0.23999999463558197
2019-11-29 03:00:00,2019-11-29 09:00:00,0.0,34.82,0.0
2019-11-29 04:00:00,2019-11-29 10:00:00,0.0,29.83,1.4500000327825546
2019-11-29 05:00:00,2019-11-29 11:00:00,0.0,29.87,3.8600001335144043
2019-11-29 06:00:00,2019-11-29 12:00:00,0.0,29.85,3.389999970793724
2019-11-29 07:00:00,2019-11-29 13:00:00,0.0,29.84,0.47999998927116394
2019-11-29 08:00:00,2019-11-29 14:00:00,0.0,24.22,0.0
2019-11-29 09:00:00,2019-11-29 15:00:00,0.0,21.23,0.9699999839067459
2019-11-29 10:00:00,2019-11-29 16:00:00,0.0,29.83,0.0
2019-11-29 11:00:00,2019-11-29 17:00:00,0.0,21.22,1.6900000423192978
2019-11-29 12:00:00,2019-11-29 18:00:00,0.0,21.25,0.47999998927116394
2019-11-29 13:00:00,2019-11-29 19:00:00,0.0,21.27,1.690000057220459
2019-11-29 14:00:00,2019-11-29 20:00:00,0.0,39.6,0.7300000041723251
2019-11-29 15:00:00,2019-11-29 21:00:00,0.0,43.39,0.0
2019-11-29 16:00:00,2019-11-29 22:00:00,0.0,52.02,0.0
2019-11-29 17:00:00,2019-11-29 23:00:00,0.0,45.42,0.0
2019-11-30 00:00:00,2019-11-30 06:00:00,0.0,36.78,0.0
2019-11-30 01:00:00,2019-11-30 07:00:00,0.0,34.83,0.0
2019-11-30 02:00:00,2019-11-30 08:00:00,0.0,30.17,0.23999999463558197
2019-11-30 03:00:00,2019-11-30 09:00:00,0.0,26.17,0.23999999463558197
2019-11-30 04:00:00,2019-11-30 10:00:00,0.0,22.29,0.23999999463558197
2019-11-30 05:00:00,2019-11-30 11:00:00,0.0,18.67,0.25
2019-11-30 06:00:00,2019-11-30 12:00:00,0.0,18.53,0.0
2019-11-30 07:00:00,2019-11-30 13:00:00,0.0,16.39,0.0
2019-11-30 08:00:00,2019-11-30 14:00:00,0.0,17.49,0.0
2019-11-30 09:00:00,2019-11-30 15:00:00,0.0,26.43,0.0
2019-11-30 10:00:00,2019-11-30 16:00:00,0.0,34.78,0.47999998927116394
2019-11-30 11:00:00,2019-11-30 17:00:00,0.0,34.77,0.23999999463558197
2019-11-30 12:00:00,2019-11-30 18:00:00,0.0,34.79,0.0
2019-11-30 13:00:00,2019-11-30 19:00:00,0.0,34.75,0.0
2019-11-30 14:00:00,2019-11-30 20:00:00,0.0,35.82,0.0
2019-11-30 15:00:00,2019-11-30 21:00:00,0.0,35.85,0.0
2019-11-30 16:00:00,2019-11-30 22:00:00,0.0,35.93,1.2100000381469727
2019-11-30 17:00:00,2019-11-30 23:00:00,0.0,36.57,0.0
2019-12-01 00:00:00,2019-12-01 06:00:00,0.0,20.47,0.0
2019-12-01 01:00:00,2019-12-01 07:00:00,0.0,19.39,0.0
2019-12-01 02:00:00,2019-12-01 08:00:00,0.0,26.78,0.0
2019-12-01 03:00:00,2019-12-01 09:00:00,0.0,36.78,0.0
2019-12-01 04:00:00,2019-12-01 10:00:00,0.0,34.57,0.0
2019-12-01 05:00:00,2019-12-01 11:00:00,0.0,42.17,0.0
2019-12-01 06:00:00,2019-12-01 12:00:00,0.0,42.18,0.23999999463558197
2019-12-01 07:00:00,2019-12-01 13:00:00,0.0,33.78,0.0
2019-12-01 08:00:00,2019-12-01 14:00:00,0.0,35.15,0.0
2019-12-01 09:00:00,2019-12-01 15:00:00,0.0,37.39,0.0
2019-12-01 10:00:00,2019-12-01 16:00:00,0.0,28.78,0.23999999463558197
2019-12-01 11:00:00,2019-12-01 17:00:00,0.0,20.17,0.0
2019-12-01 12:00:00,2019-12-01 18:00:00,0.0,16.56,0.0
2019-12-01 13:00:00,2019-12-01 19:00:00,0.0,16.53,0.0
2019-12-01 14:00:00,2019-12-01 20:00:00,0.0,14.56,0.0
2019-12-01 15:00:00,2019-12-01 21:00:00,0.0,13.98,0.0
2019-12-01 16:00:00,2019-12-01 22:00:00,0.0,14.52,0.0
2019-12-01 17:00:00,2019-12-01 23:00:00,0.0,14.65,0.0
2019-12-02 00:00:00,2019-12-02 06:00:00,0.0,28.02,0.0
2019-12-02 01:00:00,2019-12-02 07:00:00,0.0,23.78,0.0
2019-12-02 02:00:00,2019-12-02 08:00:00,0.0,21.92,0.0
2019-12-02 03:00:00,2019-12-02 09:00:00,0.0,20.56,0.0
2019-12-02 04:00:00,2019-12-02 10:00:00,0.0,21.15,0.0
2019-12-02 05:00:00,2019-12-02 11:00:00,0.0,18.34,0.0
2019-12-02 06:00:00,2019-12-02 12:00:00,0.0,19.02,0.0
2019-12-02 07:00:00,2019-12-02 13:00:00,0.0,19.86,0.0
2019-12-02 08:00:00,2019-12-02 14:00:00,0.0,21.14,0.0
2019-12-02 09:00:00,2019-12-02 15:00:00,0.0,19.32,0.0
2019-12-02 10:00:00,2019-12-02 16:00:00,0.0,18.05,0.0
2019-12-02 11:00:00,2019-12-02 17:00:00,0.0,17.56,0.23999999463558197
2019-12-02 12:00:00,2019-12-02 18:00:00,0.0,15.82,0.0
2019-12-02 13:00:00,2019-12-02 19:00:00,0.0,14.95,0.0
2019-12-02 14:00:00,2019-12-02 20:00:00,0.0,13.56,0.0
2019-12-02 15:00:00,2019-12-02 21:00:00,0.0,13.85,0.47999998927116394
2019-12-02 16:00:00,2019-12-02 22:00:00,0.0,13.56,0.0
2019-12-02 17:00:00,2019-12-02 23:00:00,0.0,13.72,0.0
2019-12-03 00:00:00,2019-12-03 06:00:00,0.0,11.22,0.0
2019-12-03 01:00:00,2019-12-03 07:00:00,0.0,9.86,0.0
2019-12-03 02:00:00,2019-12-03 08:00:00,0.0,9.24,0.0
2019-12-03 03:00:00,2019-12-03 09:00:00,0.0,8.26,0.0
2019-12-03 04:00:00,2019-12-03 10:00:00,0.0,7.98,0.0
2019-12-03 05:00:00,2019-12-03 11:00:00,0.0,7.18,0.0
2019-12-03 06:00:00,2019-12-03 12:00:00,0.0,6.89,0.0
2019-12-03 07:00:00,2019-12-03 13:00:00,0.0,6.34,0.0
2019-12-03 08:00:00,2019-12-03 14:00:00,11.1,7.02,0.0
2019-12-03 09:00:00,2019-12-03 15:00:00,11.5,14.19,0.0
2019-12-03 10:00:00,2019-12-03 16:00:00,0.0,13.56,0.0
2019-12-03 11:00:00,2019-12-03 17:00:00,0.0,6.12,0.0
2019-12-03 12:00:00,2019-12-03 18:00:00,0.0,6.88,0.0
2019-12-03 13:00:00,2019-12-03 19:00:00,0.0,8.56,0.0
2019-12-03 14:00:00,2019-12-03 20:00:00,0.0,6.42,0.0
2019-12-03 15:00:00,2019-12-03 21:00:00,0.0,6.87,0.0
2019-12-03 16:00:00,2019-12-03 22:00:00,0.0,8.34,0.0
2019-12-03 17:00:00,2019-12-03 23:00:00,0.0,7.54,0.0
2019-12-04 00:00:00,2019-12-04 06:00:00,0.0,7.86,0.0
2019-12-04 01:00:00,2019-12-04 07:00:00,0.0,8.24,0.0
2019-12-04 02:00:00,2019-12-04 08:00:00,0.0,8.02,0.0
2019-12-04 03:00:00,2019-12-04 09:00:00,0.0,7.78,0.0
2019-12-04 04:00:00,2019-12-04 10:00:00,0.0,7.46,0.0
2019-12-04 05:00:00,2019-12-04 11:00:00,0.0,8.06,0.0
2019-12-04 06:00:00,2019-12-04 12:00:00,0.0,7.52,0.0
2019-12-04 07:00:00,2019-12-04 13:00:00,0.0,7.67,0.0
2019-12-04 08:00:00,2019-12-04 14:00:00,0.0,8.12,0.0
2019-12-04 09:00:00,2019-12-04 15:00:00,0.0,7.75,0.0
2019-12-04 10:00:00,2019-12-04 16:00:00,0.0,7.84,0.0
2019-12-04 11:00:00,2019-12-04 17:00:00,0.0,7.92,0.0
2019-12-04 12:00:00,2019-12-04 18:00:00,0.0,11.48,0.0
2019-12-04 13:00:00,2019-12-04 19:00:00,0.0,9.38,0.0
2019-12-04 14:00:00,2019-12-04 20:00:00,0.0,7.35,0.0
2019-12-04 15:00:00,2019-12-04 21:00:00,0.0,6.33,0.0
2019-12-04 16:00:00,2019-12-04 22:00:00,0.0,7.37,0.0
2019-12-04 17:00:00,2019-12-04 23:00:00,0.0,7.43,0.0
2019-12-05 00:00:00,2019-12-05 06:00:00,0.0,8.33,0.0
2019-12-05 01:00:00,2019-12-05 07:00:00,0.0,7.37,0.0
2019-12-05 02:00:00,2019-12-05 08:00:00,0.0,6.95,0.0
2019-12-05 03:00:00,2019-12-05 09:00:00,0.0,8.16,0.0
2019-12-05 04:00:00,2019-12-05 10:00:00,0.0,7.54,0.0
2019-12-05 05:00:00,2019-12-05 11:00:00,0.0,7.46,0.0
2019-12-05 06:00:00,2019-12-05 12:00:00,0.0,6.62,0.0
2019-12-05 07:00:00,2019-12-05 13:00:00,0.0,8.27,0.0
2019-12-05 08:00:00,2019-12-05 14:00:00,0.0,7.58,0.0
2019-12-05 09:00:00,2019-12-05 15:00:00,0.0,7.67,0.0
2019-12-05 10:00:00,2019-12-05 16:00:00,0.0,7.75,0.0
2019-12-05 11:00:00,2019-12-05 17:00:00,0.0,8.43,0.0
2019-12-05 12:00:00,2019-12-05 18:00:00,0.0,7.26,0.0
2019-12-05 13:00:00,2019-12-05 19:00:00,0.0,7.39,0.0
2019-12-05 14:00:00,2019-12-05 20:00:00,0.0,7.25,0.0
2019-12-05 15:00:00,2019-12-05 21:00:00,0.0,7.23,0.0
2019-12-05 16:00:00,2019-12-05 22:00:00,0.0,8.37,0.0
2019-12-05 17:00:00,2019-12-05 23:00:00,0.0,7.13,0.0
2019-12-06 00:00:00,2019-12-06 06:00:00,0.0,6.17,0.0
2019-12-06 01:00:00,2019-12-06 07:00:00,0.0,9.38,0.0
2019-12-06 02:00:00,2019-12-06 08:00:00,0.0,9.78,0.0
2019-12-06 03:00:00,2019-12-06 09:00:00,0.0,8.25,0.0
2019-12-06 04:00:00,2019-12-06 10:00:00,0.0,7.46,0.0
2019-12-06 05:00:00,2019-12-06 11:00:00,0.0,10.98,0.0
2019-12-06 06:00:00,2019-12-06 12:00:00,0.0,8.54,0.0
2019-12-06 07:00:00,2019-12-06 13:00:00,27.5,7.96,0.0
2019-12-06 08:00:00,2019-12-06 14:00:00,21.0,18.44,0.0
2019-12-06 09:00:00,2019-12-06 15:00:00,0.0,18.44,0.0
2019-12-06 10:00:00,2019-12-06 16:00:00,0.0,11.22,0.0
2019-12-06 11:00:00,2019-12-06 17:00:00,0.0,8.35,0.0
2019-12-06 12:00:00,2019-12-06 18:00:00,0.0,6.62,0.0
2019-12-06 13:00:00,2019-12-06 19:00:00,0.0,8.75,0.0
2019-12-06 14:00:00,2019-12-06 20:00:00,0.0,7.73,0.0
2019-12-06 15:00:00,2019-12-06 21:00:00,0.0,7.65,0.0
2019-12-06 16:00:00,2019-12-06 22:00:00,0.0,6.57,0.0
2019-12-06 17:00:00,2019-12-06 23:00:00,0.0,8.53,0.0
2019-12-07 00:00:00,2019-12-07 06:00:00,0.0,7.33,0.0
2019-12-07 01:00:00,2019-12-07 07:00:00,0.0,6.23,0.0
2019-12-07 02:00:00,2019-12-07 08:00:00,0.0,8.55,0.0
2019-12-07 03:00:00,2019-12-07 09:00:00,0.0,7.28,0.0
2019-12-07 04:00:00,2019-12-07 10:00:00,0.0,7.4,0.0
2019-12-07 05:00:00,2019-12-07 11:00:00,0.0,8.62,0.0
2019-12-07 06:00:00,2019-12-07 12:00:00,0.0,8.02,0.0
2019-12-07 07:00:00,2019-12-07 13:00:00,0.0,8.06,0.0
2019-12-07 08:00:00,2019-12-07 14:00:00,0.0,8.25,0.0
2019-12-07 09:00:00,2019-12-07 15:00:00,0.0,7.89,0.0
2019-12-07 10:00:00,2019-12-07 16:00:00,0.0,8.04,0.0
2019-12-07 11:00:00,2019-12-07 17:00:00,0.0,8.15,0.0
2019-12-07 12:00:00,2019-12-07 18:00:00,0.0,8.09,0.0
2019-12-07 13:00:00,2019-12-07 19:00:00,0.0,8.21,0.0
2019-12-07 14:00:00,2019-12-07 20:00:00,0.0,7.98,0.0
2019-12-07 15:00:00,2019-12-07 21:00:00,0.0,8.12,0.0
2019-12-07 16:00:00,2019-12-07 22:00:00,0.0,7.86,0.0
2019-12-07 17:00:00,2019-12-07 23:00:00,0.0,7.47,0.0
2019-12-08 00:00:00,2019-12-08 06:00:00,0.0,6.86,0.0
2019-12-08 01:00:00,2019-12-08 07:00:00,0.0,6.94,0.0
2019-12-08 02:00:00,2019-12-08 08:00:00,0.0,6.25,0.0
2019-12-08 03:00:00,2019-12-08 09:00:00,0.0,5.89,0.0
2019-12-08 04:00:00,2019-12-08 10:00:00,0.0,5.23,0.0
2019-12-08 05:00:00,2019-12-08 11:00:00,0.0,4.91,0.0
2019-12-08 06:00:00,2019-12-08 12:00:00,0.0,4.25,0.0
2019-12-08 07:00:00,2019-12-08 13:00:00,0.0,4.43,0.0
2019-12-08 08:00:00,2019-12-08 14:00:00,0.0,4.34,0.0
2019-12-08 09:00:00,2019-12-08 15:00:00,0.0,4.13,0.0
2019-12-08 10:00:00,2019-12-08 16:00:00,0.0,4.13,0.0
2019-12-08 11:00:00,2019-12-08 17:00:00,0.0,4.13,0.0
2019-12-08 12:00:00,2019-12-08 18:00:00,0.0,4.13,0.0
2019-12-08 13:00:00,2019-12-08 19:00:00,0.0,4.13,0.0
2019-12-08 14:00:00,2019-12-08 20:00:00,0.0,4.02,0.0
2019-12-08 15:00:00,2019-12-08 21:00:00,0.0,3.98,0.0
2019-12-08 16:00:00,2019-12-08 22:00:00,0.0,3.92,0.0
2019-12-08 17:00:00,2019-12-08 23:00:00,0.0,3.86,0.0
2019-12-09 00:00:00,2019-12-09 06:00:00,0.0,3.82,0.0
2019-12-09 01:00:00,2019-12-09 07:00:00,0.0,3.82,0.0
2019-12-09 02:00:00,2019-12-09 08:00:00,0.0,4.02,0.0
2019-12-09 03:00:00,2019-12-09 09:00:00,0.0,3.95,0.0
2019-12-09 04:00:00,2019-12-09 10:00:00,0.0,4.03,0.0
2019-12-09 05:00:00,2019-12-09 11:00:00,0.0,4.07,0.0
2019-12-09 06:00:00,2019-12-09 12:00:00,0.0,4.02,0.0
2019-12-09 07:00:00,2019-12-09 13:00:00,0.0,4.13,0.0
2019-12-09 08:00:00,2019-12-09 14:00:00,0.0,4.09,0.0
2019-12-09 09:00:00,2019-12-09 15:00:00,0.0,4.03,0.0
2019-12-09 10:00:00,2019-12-09 16:00:00,0.0,4.07,0.0
2019-12-09 11:00:00,2019-12-09 17:00:00,0.0,4.0,0.0
2019-12-09 12:00:00,2019-12-09 18:00:00,0.0,4.02,0.0
2019-12-09 13:00:00,2019-12-09 19:00:00,0.0,4.05,0.0
2019-12-09 14:00:00,2019-12-09 20:00:00,0.0,4.02,0.0
2019-12-09 15:00:00,2019-12-09 21:00:00,0.0,3.98,0.0
2019-12-09 16:00:00,2019-12-09 22:00:00,0.0,3.92,0.0
2019-12-09 17:00:00,2019-12-09 23:00:00,0.0,3.95,0.0
2019-12-10 00:00:00,2019-12-10 06:00:00,0.0,3.88,0.0
2019-12-10 01:00:00,2019-12-10 07:00:00,0.0,3.92,0.0
2019-12-10 02:00:00,2019-12-10 08:00:00,0.0,4.02,0.0
2019-12-10 03:00:00,2019-12-10 09:00:00,0.0,4.04,0.0
2019-12-10 04:00:00,2019-12-10 10:00:00,0.0,3.96,0.0
2019-12-10 05:00:00,2019-12-10 11:00:00,0.0,4.01,0.0
2019-12-10 06:00:00,2019-12-10 12:00:00,0.0,3.42,0.0
2019-12-10 07:00:00,2019-12-10 13:00:00,0.0,2.98,0.0
2019-12-10 08:00:00,2019-12-10 14:00:00,0.0,2.82,0.0
2019-12-10 09:00:00,2019-12-10 15:00:00,0.0,2.77,0.0
2019-12-10 10:00:00,2019-12-10 16:00:00,0.0,2.68,0.0
2019-12-10 11:00:00,2019-12-10 17:00:00,0.0,2.62,0.0
2019-12-10 12:00:00,2019-12-10 18:00:00,0.0,2.75,0.0
2019-12-10 13:00:00,2019-12-10 19:00:00,0.0,2.93,0.0
2019-12-10 14:00:00,2019-12-10 20:00:00,0.0,3.25,0.0
2019-12-10 15:00:00,2019-12-10 21:00:00,0.0,3.12,0.0
2019-12-10 16:00:00,2019-12-10 22:00:00,0.0,5.89,0.0
2019-12-10 17:00:00,2019-12-10 23:00:00,0.0,7.75,0.0
2019-12-11 00:00:00,2019-12-11 06:00:00,0.0,3.25,0.0
2019-12-11 01:00:00,2019-12-11 07:00:00,0.0,2.98,0.0
2019-12-11 02:00:00,2019-12-11 08:00:00,0.0,2.85,0.0
2019-12-11 03:00:00,2019-12-11 09:00:00,0.0,2.83,0.0
2019-12-11 04:00:00,2019-12-11 10:00:00,0.0,2.74,0.0
2019-12-11 05:00:00,2019-12-11 11:00:00,0.0,2.63,0.0
2019-12-11 06:00:00,2019-12-11 12:00:00,0.0,2.57,0.20000000298023224
2019-12-11 07:00:00,2019-12-11 13:00:00,0.0,2.56,0.0
2019-12-11 08:00:00,2019-12-11 14:00:00,0.0,2.67,0.0
2019-12-11 09:00:00,2019-12-11 15:00:00,0.0,2.43,0.0
2019-12-11 10:00:00,2019-12-11 16:00:00,0.0,2.45,0.0
2019-12-11 11:00:00,2019-12-11 17:00:00,0.0,2.56,0.0
2019-12-11 12:00:00,2019-12-11 18:00:00,0.0,2.37,0.0
2019-12-11 13:00:00,2019-12-11 19:00:00,0.0,2.47,0.0
2019-12-11 14:00:00,2019-12-11 20:00:00,0.0,3.25,0.0
2019-12-11 15:00:00,2019-12-11 21:00:00,0.0,3.12,0.0
2019-12-11 16:00:00,2019-12-11 22:00:00,0.0,3.08,0.0
2019-12-11 17:00:00,2019-12-11 23:00:00,0.0,3.06,0.0
2019-12-12 00:00:00,2019-12-12 06:00:00,0.0,2.53,0.0
2019-12-12 01:00:00,2019-12-12 07:00:00,0.0,2.64,0.0
2019-12-12 02:00:00,2019-12-12 08:00:00,0.0,2.75,0.0
2019-12-12 03:00:00,2019-12-12 09:00:00,0.0,2.33,0.0
2019-12-12 04:00:00,2019-12-12 10:00:00,0.0,2.49,0.0
2019-12-12 05:00:00,2019-12-12 11:00:00,0.0,2.67,0.23999999463558197
2019-12-12 06:00:00,2019-12-12 12:00:00,0.0,2.85,0.8400000184774399
2019-12-12 07:00:00,2019-12-12 13:00:00,0.0,2.93,0.4000000059604645
2019-12-12 08:00:00,2019-12-12 14:00:00,0.0,2.65,0.6000000089406967
2019-12-12 09:00:00,2019-12-12 15:00:00,0.0,2.57,0.6400000005960464
2019-12-12 10:00:00,2019-12-12 16:00:00,0.0,2.66,0.20000000298023224
2019-12-12 11:00:00,2019-12-12 17:00:00,0.0,2.68,0.4000000059604645
2019-12-12 12:00:00,2019-12-12 18:00:00,0.0,2.77,0.0
2019-12-12 13:00:00,2019-12-12 19:00:00,0.0,2.13,0.0
2019-12-12 14:00:00,2019-12-12 20:00:00,0.0,2.25,0.0
2019-12-12 15:00:00,2019-12-12 21:00:00,0.0,2.36,0.4000000059604645
2019-12-12 16:00:00,2019-12-12 22:00:00,0.0,2.52,0.800000011920929
2019-12-12 17:00:00,2019-12-12 23:00:00,0.0,2.45,0.6000000089406967
2019-12-13 00:00:00,2019-12-13 06:00:00,0.0,4.07,0.20000000298023224
2019-12-13 01:00:00,2019-12-13 07:00:00,0.0,4.04,0.0
2019-12-13 02:00:00,2019-12-13 08:00:00,0.0,3.15,0.0
2019-12-13 03:00:00,2019-12-13 09:00:00,0.0,2.45,0.0
2019-12-13 04:00:00,2019-12-13 10:00:00,0.0,2.76,0.0
2019-12-13 05:00:00,2019-12-13 11:00:00,0.0,2.93,0.0
2019-12-13 06:00:00,2019-12-13 12:00:00,0.0,3.02,0.0
2019-12-13 07:00:00,2019-12-13 13:00:00,0.0,3.45,0.23999999463558197
2019-12-13 08:00:00,2019-12-13 14:00:00,0.0,4.06,0.0
2019-12-13 09:00:00,2019-12-13 15:00:00,0.0,3.96,0.0
2019-12-13 10:00:00,2019-12-13 16:00:00,0.0,3.92,0.0
2019-12-13 11:00:00,2019-12-13 17:00:00,0.0,3.22,0.20000000298023224
2019-12-13 12:00:00,2019-12-13 18:00:00,0.0,2.91,0.0
2019-12-13 13:00:00,2019-12-13 19:00:00,0.0,2.88,0.0
2019-12-13 14:00:00,2019-12-13 20:00:00,0.0,2.84,0.0
